"Required
必須","Partner
推獎","Category 
オファー類別","Length
時間","Key Stat
目標スタート","Score
目標","Text
テキスト"
木下ひなた,四条貴音,ナレーション,6,Vocal,6000,怪談番組のナレーションをしたよぉ。貴音お嬢さんの淡々とした言い回しが怖かったべさ。ところで、オバケが出るシーンで、かわいい悲鳴が聞こえたんだけど、誰だったんだろか？
木下ひなた,四条貴音,ファッションショー,3,Visual,7000,綺麗な人がいっぱいのショーで、なまら緊張したんだけど、貴音お嬢さんが本番直前までウォーキングの練習に付き合ってくれてねぇ。おかげで、あたしも自信を持って出れたべさ♪
木下ひなた,秋月律子,TV番組MC,3,Total,23500,VTRに、あたしの地元が映ってねぇ。ビックリして言葉に詰まってしまったんだけど、律子さんがすぐにフォローしてくれたんだぁ。おかげで地元のこと、たくさん話せたよぉ。
木下ひなた,三浦あずさ,グラビア撮影,3,Visual,28000,あずささんは優しくって、一緒にいると故郷の人たちを思い出してしまうんさ……。今日は自然の中で撮影だったから、余計にそう思っちゃったよぉ。北海道が恋しいねぇ……。
木下ひなた,三浦あずさ,サイン会,6,Visual,22000,あずささんは優しい人だから、みんなつい話したくなってしまうんだろうねえ。サインも丁寧だったし。その分、待ってる時間が長かったけども、みんな幸せそうに帰ってたよぉ。
木下ひなた,双海亜美,トークショー,3,Dance,30000,『エコを考える』ってトークショーに出たよぉ。亜美シショーはエコのこと、たくさん話してたんだぁ。 やっぱしえらいねぇ。あたしには、さっぱりだったべさぁ。
木下ひなた,双海亜美,雑誌取材,9,Total,85000,取材で何を話せばいいか迷ったんだぁ。でも、亜美シショーがいっぱい話しててくれたおかげで、思いつくことができたよぉ。 今度はあたしが亜美シショーにお返ししなきゃねぇ。
木下ひなた,双海真美,トーク番組,6,Vocal,3000,あのね、劇場の近くには、チュパなんとかっていう不思議な生き物が住んでいるらしいよぉ。たまげたねえ。やっぱし真美センセーは、いろんなことを知ってて、えらい人だべさ。
木下ひなた,我那覇響,音楽番組,6,Dance,16500,今日の番組は全国ネットだったから、響さんと一緒に、故郷の人も見てくれるといいねって、話してたんだ。北海道から沖縄まで、みんなに楽しんでもらえるように頑張ったよぉ。
木下ひなた,我那覇響,トークショー,6,Vocal,3000,あたし、上手く話せるか不安だったんだけど、響さんが『上京して戸惑ったこと』って、話題を出してくれたお陰でいっぱい話せたんだぁ。なまらありがたかったべさ。
木下ひなた,春日未来,レポーター,3,Vocal,6000,渋谷のハイカラなお店をいーっぱいレポートしてきたよぉ。そのお店で、未来さんがかわいい髪留めを選んでくれてねぇ。これであたしも、未来さんみたいな都会っ子になれただろか？
木下ひなた,春日未来,スポーツイベント,3,Dance,9500,総合運動場で、いろんなスポーツをしてきたよぉ。未来さんは「部活を掛け持ちしてた時のこと思い出すなあ」って言っててねぇ。今日もいっぱい活躍してて、すごかったよぉ。
木下ひなた,最上静香,スポーツ番組,6,Dance,33000,テニスのプロ選手に、何度も何度も挑戦する静香さんがかっこよかったべさ。くじけちゃいけないのは、スポーツも土いじりもアイドルも、一緒なのかもしれないねぇ。
木下ひなた,伊吹翼,密着取材,3,Visual,3000,翼ちゃんはオシャレなんで、あたしにも教えてくれないかいって頼んでみたんだぁ。したっけすっごく可愛いお店でトータルコーディネートしてくれて。照れくさいけど嬉しかったべさ♪
木下ひなた,伊吹翼,ネット番組,6,Vocal,9500,翼ちゃんが不真面目だなんて、誤解だべさ。翼ちゃんは、いつも楽しいことを探すのに真面目だよ。したっけみんなも楽しくなるんさ。今日の番組が楽しかったのが、証拠だよぉ。
木下ひなた,田中琴葉,ラジオ,3,Vocal,5000,今日は琴葉さんと打ち合わせして、間違えそうなとこを全部、予習しておいたんだ。生放送だって思うと、わたわたしてしまう時があるんだけど、おかげで落ち着いて話せたよぉ。
木下ひなた,島原エレナ,声優,9,Vocal,12000,エレナさん、とっても明るい女の子の役でね、声を聞いてるだけで元気になれそうだったよ。なんだかお日様みたいだねぇ。……畑で聞かせたら、野菜が元気に育つだろか？
木下ひなた,島原エレナ,密着取材,9,Visual,32000,散歩中に雨の匂いがしてきてねぇ。そう言ったらエレナさんが記者さんに、「ヒナタの天気予報はゼッタイ当たるから」って言ってくれたんだぁ。おかげで建物の中に移動できたよぉ。
木下ひなた,島原エレナ,PR,3,Total,33500,今日はいっぱいPRしてきて疲れたよぉ。それでエレナさんが「劇場で打ち上げしたいネ」って話してたんだけど良いかい？劇場はあたしたちの大事なおうちだからねぇ。えへへ♪
木下ひなた,佐竹美奈子,ファッションショー,3,Visual,4500,衣裳がハイカラで、あたしに似合うか不安だったんだぁ。でも美奈子さんが、着こなしをチェックしてくれて、かわいいって言ってくれてねぇ。おかげで、ちょっこし自身がもてたよぉ。
木下ひなた,佐竹美奈子,音楽番組,6,Visual,22000,美奈子さんが、あたしの髪をアレンジしてれたんだわ。なまら上手でね、うれしくなっちゃったべさ。今日の番組は、北海道でも放送されるそうだから、なおさら感謝だよお。
木下ひなた,所恵美,映画,6,Total,43500,あたし、NGをいっぱい出してしまって、何回も撮り直しになってしまったんだぁ。けど、そのたびに恵美さんが明るく励ましてくれてねぇ。お陰で、最後まで頑張れたよぉ。
木下ひなた,徳川まつり,グルメ番組,9,Visual,22000,ハイカラなレストランって落ち着かないねぇ……。あたし、だんまりしちゃいそうだったけど、まつり姫さんが料理の感想とかを聞いてくれて、話しやすかったんだぁ。えへへ♪
木下ひなた,箱崎星梨花,レコーディング,3,Vocal,28000,子ども用の、体操ソングのレコーディングだったよぉ。星梨花ちゃんと一緒に、色々考えながら歌ったんだけど、ちゃんと出来てるかなぁ？ 子ども達に歌ってほしいべさ。
木下ひなた,箱崎星梨花,ラジオ,3,Vocal,32000,今日のラジオでも、星梨花ちゃんは、知らないことがあったらすぐ質問してたんだぁ。きっと、いろんな知識が身について、将来は立派なは大人になれるよねぇ。あたしも見習わんと。
木下ひなた,野々原茜,スポーツイベント,6,Dance,30000,イベントで初めてインラインスケートをやったんだぁ。茜さんが教えてくれたおかげで、ちょっこし滑れるようになったんだよぉ。茜さんは教えるのもなまら上手なんだねぇ。
木下ひなた,望月杏奈,フェス,9,Dance,5000,フェスの本番に向けて力を貯めようって、杏奈ちゃんとお昼寝したんだ。したっけ、夢の中で一緒にすっごいステージをしてね。それにそれが正夢になって……なまら嬉しかったべさ。
